status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.source,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.subsection_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.slideshow_credits,response.docs.headline.main,response.docs.headline.kicker,response.docs.headline.content_kicker,response.docs.headline.print_headline,response.docs.headline.name,response.docs.headline.seo,response.docs.headline.sub,response.docs.byline.original,response.docs.byline.organization,response.meta.hits,response.meta.offset,response.meta.time,response.docs.print_section,response.docs.print_page
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"The technology reporters and editors of The New York Times scour the Web for important and peculiar items. Tuesday’s selections include a social network for police officers that is being tested in the Los Angeles area, and a former federal prosecutor calling for reworking the old standards of privacy and surveillance because of modern technology.",https://bits.blogs.nytimes.com/2013/07/02/todays-scuttlebot-facebook-for-police-and-changing-the-rules-for-surveillance/,"The technology reporters and editors of The New York Times scour the Web for important and peculiar items. Tuesday’s selections include a social network for police officers that is being tested in the Los Angeles area, and a former federal prosecu...",Here are some of the more interesting items that the tech reporters and editors of The New York Times found on the Web recently. More Scuttlebot can be found here.,The New York Times,2013-07-02T20:22:15+0000,article,,Technology,NA,News,nyt://article/a2baf9e6-446d-5b71-9d42-f6e47cd68670,250,nyt://article/a2baf9e6-446d-5b71-9d42-f6e47cd68670,NA,"Today’s Scuttlebot: Facebook for Police, and Changing the Rules for Surveillance",Bits,NA,NA,NA,NA,NA,By The New York Times,The New York Times,518,490,45,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Despite signs of economic strength in several sectors, demand for labor remains sluggish, and that’s an especially big problem for low- and middle-income workers, an economist writes.",https://economix.blogs.nytimes.com/2013/07/01/full-employment-the-big-missing-piece/,"Despite signs of economic strength in several sectors, demand for labor remains sluggish, and that’s an especially big problem for low- and middle-income workers, an economist writes.",Jared Bernstein is a senior fellow at the Center on Budget and Policy Priorities in Washington and a former chief economist to Vice President Joseph R. Biden Jr.,The New York Times,2013-07-01T16:09:12+0000,article,,Business Day,Economy,News,nyt://article/5426a5df-384c-52a9-9cf1-670bd0991d2b,1062,nyt://article/5426a5df-384c-52a9-9cf1-670bd0991d2b,NA,Full Employment: The Big Missing Piece,Economix,NA,NA,NA,NA,NA,By Jared Bernstein,NA,518,490,45,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,Critics of F.I.A. contend that its directive to Pirelli to produce faster-wearing tires for Formula One races may be behind all the tire explosions in Sunday’s race.,https://wheels.blogs.nytimes.com/2013/07/02/formula-one-tire-explosions-recall-the-sports-sometimes-lethal-past/,Critics of F.I.A. contend that its directive to Pirelli to produce faster-wearing tires for Formula One races may be behind all the tire explosions in Sunday’s race.,"SILVERSTONE, England – In the hours after the British Grand Prix had run its striking and unnerving course on Sunday, punctuated by a succession of high-speed, rear tire explosions that threw great chunks of disintegrated rubber and shards of splintered carbon fiber into the path of pursuing racecars traveling at speeds of up to 185 miles an hour, the anxious talk in the paddock seemed like an eerie throwback to another era in Formula One.",The New York Times,2013-07-02T12:00:14+0000,article,,Automobiles,NA,News,nyt://article/f89e2567-694e-5b84-bd4c-e9d17fb54b7d,2066,nyt://article/f89e2567-694e-5b84-bd4c-e9d17fb54b7d,NA,Formula One’s Tire Fiasco Recalls the Sport’s Sometimes Lethal Past,Wheels,NA,NA,NA,NA,NA,By John F. Burns,NA,518,500,34,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"John C. Malone is weighing a deal for Time Warner Cable, using Charter Communications as the merger partner, people briefed on the matter said.",https://dealbook.nytimes.com/2013/06/30/talk-of-mergers-stirs-the-big-players-in-cable-tv/,"John C. Malone is weighing a deal for Time Warner Cable, using Charter Communications as the merger partner, people briefed on the matter said.","Over 40 years, John C. Malone has made his name through countless displays of shrewd deal-making that transformed the telecommunications industry. Now Mr. Malone, the chairman of Liberty Media, appears to be trying to drum up a new round of consolidation in the sector where he first made his fortune.",The New York Times,2013-07-01T00:54:45+0000,article,,Business Day,NA,News,nyt://article/4061c472-8a45-5be4-9b27-ff9e67d65311,1071,nyt://article/4061c472-8a45-5be4-9b27-ff9e67d65311,NA,Talk of Mergers Stirs Cable TV’s Big Players,DealBook,NA,Talk of Mergers Stirs the Big Players in Cable TV,NA,NA,NA,By Michael J. de la Merced and Brian Stelter,NA,518,500,34,B,1
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"In the United States in 2009, the average age for a mother who just had her first child was 25; among developed countries surveyed, only Mexico had a lower age at first childbirth.",https://economix.blogs.nytimes.com/2013/07/01/americas-new-mothers-among-the-youngest/,"In the United States in 2009, the average age for a mother who just had her first child was 25; among developed countries surveyed, only Mexico had a lower age at first childbirth.","While digging through the Organization for Economic Cooperation and Development’s annual education report last week, I came across this fascinating chart:",The New York Times,2013-07-01T19:11:25+0000,article,,Business Day,Economy,News,nyt://article/2b7779e5-2f8d-53fc-8d7f-76b99bcde236,254,nyt://article/2b7779e5-2f8d-53fc-8d7f-76b99bcde236,NA,America’s New Mothers Among the Youngest,Economix,NA,NA,NA,NA,NA,By Catherine Rampell,NA,518,500,34,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,The writer of narrative is often seeking the unknown — the story behind the facts.,https://opinionator.blogs.nytimes.com/2013/07/01/how-to-listen/,The writer of narrative is often seeking the unknown — the story behind the facts.,"Years ago, I met once a week, 9 a.m. sharp, with a therapist whom I will call Dr. Mason. We would settle in well-worn chairs, Dr. Mason, a slender, balding middle-ager in blazer and striped tie, and me, an anxious academic in Levi’s and tweeds. Sometimes I’d plunge into whatever was on my mind, but other times we would sit and look at each other in silence as I struggled for words. But Dr. Mason had a simple method of getting me to begin. He would lean slightly forward, all the while maintaining eye contact and then when he got my attention, he would nod. ",The New York Times,2013-07-02T01:00:55+0000,article,,Opinion,NA,News,nyt://article/ea0cb1d3-48fe-5c99-a48b-ce948e48b0ce,1398,nyt://article/ea0cb1d3-48fe-5c99-a48b-ce948e48b0ce,NA,How to Listen,Draft,NA,NA,NA,NA,NA,By Lee Gutkind,NA,518,500,34,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"When your only remaining parent dies, something profound shifts inside you.",https://newoldage.blogs.nytimes.com/2013/07/01/on-becoming-an-orphan/,"When your only remaining parent dies, something profound shifts inside you.","I was lucky enough — I do see it that way — to be with my parents when each died. My mother gave us more warning: a couple of strokes, a cancer diagnosis, three months of hospice care, a two-week final vigil, death in her own bed at age 80.",The New York Times,2013-07-01T19:10:36+0000,article,,Health,NA,News,nyt://article/7f45a4d8-239d-5d6e-996b-7d46712a5d0f,864,nyt://article/7f45a4d8-239d-5d6e-996b-7d46712a5d0f,NA,On Becoming an ‘Orphan’,The New Old Age,NA,NA,NA,NA,NA,By Paula Span,NA,518,500,34,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,Daniel Raymon takes us away.,https://wordplay.blogs.nytimes.com/2013/07/01/place-with-complimentary-towels/,Daniel Raymon takes us away.,"TUESDAY’S PUZZLE — I love the English language. Only in English – well, possibly in other languages, but I can’t speak to them – can the word “complimentary” mean both praising and free of charge, so that when I see a clue like “Place with complimentary towels,” the only thing I can think about is, why hasn’t anyone come out with towels like that? All it would take is embedding a voice chip in the towels so that when you enter the bathroom to perform your daily ablutions, the towels would say, “Have you lost weight? You look fabulous!” No need to thank me. Just remember me when you make your first million off that idea.",The New York Times,2013-07-02T02:00:47+0000,article,,Crosswords & Games,NA,News,nyt://article/62a70a79-a12f-5042-9155-2b40468939ab,272,nyt://article/62a70a79-a12f-5042-9155-2b40468939ab,NA,Place With Complimentary Towels,Wordplay,NA,NA,NA,NA,NA,By Deb Amlen,NA,518,500,34,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,Military members who financed car loans under the MILES program will get refund checks.,https://bucks.blogs.nytimes.com/2013/07/02/military-auto-borrowers-to-get-refund-checks/,Military members who financed car loans under the MILES program will get refund checks.,4:17 p.m. Updated To add comment from Dealers’ Financial Services,The New York Times,2013-07-02T19:01:45+0000,article,,Your Money,NA,News,nyt://article/53829ee8-c6da-5f60-a7c8-f0f55d9e0f92,786,nyt://article/53829ee8-c6da-5f60-a7c8-f0f55d9e0f92,NA,Military Auto Borrowers to Get Refund Checks,Bucks,NA,NA,NA,NA,NA,By Ann Carrns,NA,518,500,34,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"The congestion on the roads has spilled over to neighborhood streets, and the quest for parking space in residential areas has taken the form of ugly turf wars.",https://india.blogs.nytimes.com/2013/07/01/seven-and-a-half-million-cars-trigger-parking-wars-in-delhi/,"The congestion on the roads has spilled over to neighborhood streets, and the quest for parking space in residential areas has taken the form of ugly turf wars.","NEW DELHI —India’s capital, Delhi, has seen many a great war. But the latest one is being fought in the most unlikely of places – the residential colonies in the city. Roadside parking spots have become the battlefield as the number of cars in Delhi has surged over the years.",The New York Times,2013-07-01T14:42:23+0000,article,,World,Asia Pacific,News,nyt://article/64eb1634-c74f-53cc-8654-8957484e11f5,1146,nyt://article/64eb1634-c74f-53cc-8654-8957484e11f5,NA,Seven-and-a-Half Million Cars Trigger Parking Wars in Delhi,India Ink,NA,NA,NA,NA,NA,By Vishnu Varma and Malavika Vyawahare,NA,518,500,34,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"While Wimbledon has felt chaotic and disheveling on the women’s side, none of the players remaining seem a wholly shocking member of the last eight, as seven of them are seeded.",https://straightsets.blogs.nytimes.com/2013/07/01/a-look-at-the-womens-quarterfinals/,"While Wimbledon has felt chaotic and disheveling on the women’s side, none of the players remaining seem a wholly shocking member of the last eight, as seven of them are seeded.","The Wimbledon women’s singles quarterfinals will be played with perhaps frustrating simultaneity Tuesday afternoon, with the two matches on Centre Court and the two on No. 1 Court beginning at the same time. ",The New York Times,2013-07-02T00:24:45+0000,article,,Sports,Tennis,News,nyt://article/aa9ff4c3-a0ae-5ebd-b043-4b958a7f821a,776,nyt://article/aa9ff4c3-a0ae-5ebd-b043-4b958a7f821a,NA,A Look at the Women’s Quarterfinals,Straight Sets,NA,NA,NA,NA,NA,By Ben Rothenberg,NA,518,500,34,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,Don’t blame unemployment insurance.,https://krugman.blogs.nytimes.com/2013/07/01/moochers-grifters-and-the-beveridge-curve/,Don’t blame unemployment insurance.,"OK, still grieving, but time to stick my toe back into the blogosphere.",The New York Times,2013-07-01T20:18:47+0000,article,,Opinion,NA,News,nyt://article/b8f3491d-f4f1-5d7c-bc6f-5e06d79e47c5,443,nyt://article/b8f3491d-f4f1-5d7c-bc6f-5e06d79e47c5,NA,"Moochers, Grifters, and the Beveridge Curve",Paul Krugman,NA,NA,NA,NA,NA,By Paul Krugman,NA,518,500,34,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,Scenes from the couture fashion week photo diary of Kasia Bobula.,https://tmagazine.blogs.nytimes.com/2013/07/01/the-scene-paris-couture-fashion-week-versace/,Scenes from the couture fashion week photo diary of Kasia Bobula.,Scenes from the couture fashion week photo diary of Kasia Bobula.,The New York Times,2013-07-01T13:00:48+0000,article,TStyle,T Magazine,NA,News,nyt://article/fabe9c78-a59c-5927-b209-9560ecc87958,11,nyt://article/fabe9c78-a59c-5927-b209-9560ecc87958,NA,Paris Couture Fashion Week: Versace Fall/Winter 2013,T Magazine,NA,NA,NA,NA,NA,By Kasia Bobula,NA,518,510,51,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"The billionaire Carl C. Icahn pressed his attack on Dell’s $24.4 billion proposed leveraged buyout on Monday, announcing that he has secured the $5.2 billion in debt financing necessary for his alternative plan.",https://dealbook.nytimes.com/2013/07/01/icahn-says-he-has-secured-financing-for-alternative-to-dells-buyout/,"The billionaire Carl C. Icahn pressed his attack on Dell’s $24.4 billion proposed leveraged buyout on Monday, announcing that he has secured the $5.2 billion in debt financing necessary for his alternative plan.",3:26 p.m. | Updated ,The New York Times,2013-07-01T17:43:31+0000,article,,Business Day,NA,News,nyt://article/99d7baef-0301-53f5-ad39-49acf199eea0,468,nyt://article/99d7baef-0301-53f5-ad39-49acf199eea0,NA,Icahn Says He Has Secured Financing for Alternative to Dell’s Buyout,DealBook,NA,Credible Backers,NA,NA,NA,By Michael J. de la Merced,NA,518,510,51,B,5
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,Steinway Musical Instruments agreed to be acquired by the private equity firm Kohlberg & Company for $35 a share.,https://dealbook.nytimes.com/2013/07/01/steinway-sold-to-private-equity-firm-for-438-million/,Steinway Musical Instruments agreed to be acquired by the private equity firm Kohlberg & Company for $35 a share.,2:49 p.m. | Updated ,The New York Times,2013-07-01T14:24:13+0000,article,,Business Day,NA,News,nyt://article/5a2f19a6-92cd-5228-b1ec-eca18fc138dd,517,nyt://article/5a2f19a6-92cd-5228-b1ec-eca18fc138dd,NA,Steinway Sold to Private Equity Firm for $438 Million,DealBook,NA,Going Private,NA,NA,NA,By William Alden,NA,518,510,51,B,5
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"The Snapchat photo-sharing service is meant for those over 13, but many users are younger, and few will be satisfied with a neutered version of the app.",https://parenting.blogs.nytimes.com/2013/07/02/are-your-children-using-snapchat/,"The Snapchat photo-sharing service is meant for those over 13, but many users are younger, and few will be satisfied with a neutered version of the app.","If your children are the proud possessors of an iPhone, an iPod with a camera or an Android phone, they are probably aware of Snapchat, the app that allows users to send photos that disappear within a few seconds of viewing, whether they are using it or not. In theory, the app is limited to users over 13; in practice, “an overwhelming number of the 100 million photos shared every day are from teenagers and tweens,” Aimee Lee Ball writes in the Style section. Judging from Snapshat’s latest move, the creation of SnapKidz, the company hopes to bring ever-younger children gradually on board.",The New York Times,2013-07-02T16:43:43+0000,article,,Style,NA,News,nyt://article/dadf5c69-c71e-5107-928e-350d6a273d37,530,nyt://article/dadf5c69-c71e-5107-928e-350d6a273d37,NA,Are Your Children Using Snapchat?,Motherlode,NA,NA,NA,NA,NA,By Kj Dell'Antonia,NA,518,510,51,NA,NA
